#;Foldername;Flight Field ID;Project;Route type (MS, 3D, Thermal, RGB);Drone Model;Drone Pilot;Reflectance Panel (New/Old);Flight Date;Flight Start;Flight End;Wind Speed;Flight Comments;Step 1 P4D Proj.;Done by;Workable Data;P4D Processing;Done by;PC Used;Processing Comments;Flight Height;Side Overlap;Front Overlap;Wind (m/s);Drone type;New folder name;Root Folder;Flight path;Pix4D path
195;DJI_202506191046_002_25-RobOat-30m-Thermal-80-85;RobOat;RobOat;Thermal;M4T;Christopher;New;19-Jun-2025;;;;;;;;;;;;30m;80;85;;M4T;20250619 RobOat M4T 30m Thermal 80 85;P:\PheNo\RobOat\1_flights\RobOat\Thermal\;P:\PheNo\RobOat\1_flights\RobOat\Thermal\20250619 RobOat M4T 30m Thermal 80 85;P:\PheNo\RobOat\2_1_pix4d\RobOat\Thermal\20250619 RobOat M4T 30m Thermal 80 85
196;DJI_202506191046_003_25-RobOat-20m-Oblique-80-85;RobOat;RobOat;3D;M4T;Christopher;;19-Jun-2025;;;;;;;;;;;;20m;80;85;;M4T;20250619 RobOat M4T 20m 3D 80 85;P:\PheNo\RobOat\1_flights\RobOat\3D\;P:\PheNo\RobOat\1_flights\RobOat\3D\20250619 RobOat M4T 20m 3D 80 85;P:\PheNo\RobOat\2_1_pix4d\RobOat\3D\20250619 RobOat M4T 20m 3D 80 85
197;DJI_202506181423_002_25-RobOat-12m-MS-85-80;RobOat;RobOat;MS;M3M-2;Christopher;New;18-Jun-2025;;;;;;;;;;;date wrong, correct 19.06.2025;12m;85;80;;M3M-2;20250618 RobOat M3M-2 12m MS 85 80;P:\PheNo\RobOat\1_flights\RobOat\MS\;P:\PheNo\RobOat\1_flights\RobOat\MS\20250618 RobOat M3M-2 12m MS 85 80;P:\PheNo\RobOat\2_1_pix4d\RobOat\MS\20250618 RobOat M3M-2 12m MS 85 80
198;DJI_202506161040_005_25-SmartWheatGram-MS-30m-80-80;SmartWheatGram;SmartWheat - Graminor;MS;M3M-1;Ludvik;New;16-Jun-2025;10:58;11:08;;;;;;;;;;30m;80;80;;M3M-1;20250616 SmartWheatGram M3M-1 30m MS 80 80;P:\PheNo\SmartWheat\1_flights\SmartWheatGram\MS\;P:\PheNo\SmartWheat\1_flights\SmartWheatGram\MS\20250616 SmartWheatGram M3M-1 30m MS 80 80;P:\PheNo\SmartWheat\2_1_pix4d\SmartWheatGram\MS\20250616 SmartWheatGram M3M-1 30m MS 80 80
199;DJI_202506211208_003_25-RobOat-30m-Thermal-80-85;RobOat;RobOat;Thermal;M4T;Ludvik;New;21-Jun-2025;12:10;12:13;;;;;;;;;;30m;80;85;;M4T;20250621 RobOat M4T 30m Thermal 80 85;P:\PheNo\RobOat\1_flights\RobOat\Thermal\;P:\PheNo\RobOat\1_flights\RobOat\Thermal\20250621 RobOat M4T 30m Thermal 80 85;P:\PheNo\RobOat\2_1_pix4d\RobOat\Thermal\20250621 RobOat M4T 30m Thermal 80 85
200;DJI_202506211208_005_25-RobOat-20m-Oblique-80-85;RobOat;RobOat;3D;M4T;Ludvik;New;21-Jun-2025;12:16;12:24;;;;;;;;;;20m;80;85;;M4T;20250621 RobOat M4T 20m 3D 80 85;P:\PheNo\RobOat\1_flights\RobOat\3D\;P:\PheNo\RobOat\1_flights\RobOat\3D\20250621 RobOat M4T 20m 3D 80 85;P:\PheNo\RobOat\2_1_pix4d\RobOat\3D\20250621 RobOat M4T 20m 3D 80 85
201;DJI_202506211149_006_25-RobOat-12m-MS-85-80;RobOat;RobOat;MS;M3M-1;Ludvik;New;21-Jun-2025;11:52;12:02;;;;;;;;;;12m;85;80;;M3M-1;20250621 RobOat M3M-1 12m MS 85 80;P:\PheNo\RobOat\1_flights\RobOat\MS\;P:\PheNo\RobOat\1_flights\RobOat\MS\20250621 RobOat M3M-1 12m MS 85 80;P:\PheNo\RobOat\2_1_pix4d\RobOat\MS\20250621 RobOat M3M-1 12m MS 85 80
202;DJI_202506231248_001_25-RobOat-30m-Thermal-80-85;RobOat;RobOat;Thermal;M4T;Christopher;New;23-Jun-2025;;;;uneven clouds, wet ground;;;;;;;;30m;80;85;;M4T;20250623 RobOat M4T 30m Thermal 80 85;P:\PheNo\RobOat\1_flights\RobOat\Thermal\;P:\PheNo\RobOat\1_flights\RobOat\Thermal\20250623 RobOat M4T 30m Thermal 80 85;P:\PheNo\RobOat\2_1_pix4d\RobOat\Thermal\20250623 RobOat M4T 30m Thermal 80 85
203;DJI_202506231211_003_25-RobOat-20m-Oblique-80-85;RobOat;RobOat;3D;M4T;Christopher;New;23-Jun-2025;;;;;;;;;;;;20m;80;85;;M4T;20250623 RobOat M4T 20m 3D 80 85;P:\PheNo\RobOat\1_flights\RobOat\3D\;P:\PheNo\RobOat\1_flights\RobOat\3D\20250623 RobOat M4T 20m 3D 80 85;P:\PheNo\RobOat\2_1_pix4d\RobOat\3D\20250623 RobOat M4T 20m 3D 80 85
204;DJI_202506231153_002_25-RobOat-12m-MS-85-80;RobOat;RobOat;MS;M3M-2;Christopher;New;23-Jun-2025;;;;uneven clouds, wet ground;;;;;;;;12m;85;80;;M3M-2;20250623 RobOat M3M-2 12m MS 85 80;P:\PheNo\RobOat\1_flights\RobOat\MS\;P:\PheNo\RobOat\1_flights\RobOat\MS\20250623 RobOat M3M-2 12m MS 85 80;P:\PheNo\RobOat\2_1_pix4d\RobOat\MS\20250623 RobOat M3M-2 12m MS 85 80
205;DJI_202506240954_001_25-Søråsjordet-Oblique-20m-75-70;ProBarSørås;ProteinBar - Søråsjordet;3D;M4T;Christopher;old;24-Jun-2025;;;;Uneven clouds;;;;;;;;20m;75;70;;M4T;20250624 ProBarSørås M4T 20m 3D 75 70;P:\PheNo\ProteinBar\1_flights\ProBarSørås\3D\;P:\PheNo\ProteinBar\1_flights\ProBarSørås\3D\20250624 ProBarSørås M4T 20m 3D 75 70;P:\PheNo\ProteinBar\2_1_pix4d\ProBarSørås\3D\20250624 ProBarSørås M4T 20m 3D 75 70
206;DJI_202506241029_003_25-Pilot-Oblique-30m-70-75;ProBarPilot;Proteinbar - Pilot;3D;M4T;Christopher;;24-Jun-2025;;;;;;;;;;;;30m;70;75;;M4T;20250624 ProBarPilot M4T 30m 3D 70 75;P:\PheNo\ProteinBar\1_flights\ProBarPilot\3D\;P:\PheNo\ProteinBar\1_flights\ProBarPilot\3D\20250624 ProBarPilot M4T 30m 3D 70 75;P:\PheNo\ProteinBar\2_1_pix4d\ProBarPilot\3D\20250624 ProBarPilot M4T 30m 3D 70 75
207;DJI_202506241029_004_25-Soldeling-Oblique-20m-70-75;Soldeling;Soldeling i Landbruk;3D;M4T;Christopher;;24-Jun-2025;;;;;;;;;;;;20m;70;75;;M4T;20250624 Soldeling M4T 20m 3D 70 75;P:\PheNo\Soldeling\1_flights\Soldeling\3D\;P:\PheNo\Soldeling\1_flights\Soldeling\3D\20250624 Soldeling M4T 20m 3D 70 75;P:\PheNo\Soldeling\2_1_pix4d\Soldeling\3D\20250624 Soldeling M4T 20m 3D 70 75
208;DJI_202506241029_006_25-Soldeling-Thermal-30m-80-85;Soldeling;Soldeling i Landbruk;Thermal;M4T;Christopher;old;24-Jun-2025;;;;Uneven clouds;;;;;;;;30m;80;85;;M4T;20250624 Soldeling M4T 30m Thermal 80 85;P:\PheNo\Soldeling\1_flights\Soldeling\Thermal\;P:\PheNo\Soldeling\1_flights\Soldeling\Thermal\20250624 Soldeling M4T 30m Thermal 80 85;P:\PheNo\Soldeling\2_1_pix4d\Soldeling\Thermal\20250624 Soldeling M4T 30m Thermal 80 85
209;DJI_202506241146_009_25-SmartWheatBox-Oblique-20m-75-70;SmartWheatBox;SmartWheat - DroughtBOX;3D;M4T;Christopher;;24-Jun-2025;;;;;;;;;;;;20m;70;75;;M4T;20250624 SmartWheatBox M4T 20m 3D 70 75;P:\PheNo\SmartWheat\1_flights\SmartWheatBox\3D\;P:\PheNo\SmartWheat\1_flights\SmartWheatBox\3D\20250624 SmartWheatBox M4T 20m 3D 70 75;P:\PheNo\SmartWheat\2_1_pix4d\SmartWheatBox\3D\20250624 SmartWheatBox M4T 20m 3D 70 75
210;DJI_202506241146_010_25-DLTFarming-Oblique-20m-75-70;RyeGrass;DLT-Farming;3D;M4T;Christopher;;24-Jun-2025;;;;;;;;;;;;20m;75;70;;M4T;20250624 RyeGrass M4T 20m 3D 75 70;P:\PheNo\DLT-Farming\1_flights\RyeGrass\3D\;P:\PheNo\DLT-Farming\1_flights\RyeGrass\3D\20250624 RyeGrass M4T 20m 3D 75 70;P:\PheNo\DLT-Farming\2_1_pix4d\RyeGrass\3D\20250624 RyeGrass M4T 20m 3D 75 70
211;DJI_202506241146_014_25-SmartWheatBox-Thermal-20m-80-85;SmartWheatBox;SmartWheat - DroughtBOX;Thermal;M4T;Christopher;new+extra;24-Jun-2025;;;;Uneven clouds;;;;;;;;20m;85;80;;M4T;20250624 SmartWheatBox M4T 20m Thermal 85 80;P:\PheNo\SmartWheat\1_flights\SmartWheatBox\Thermal\;P:\PheNo\SmartWheat\1_flights\SmartWheatBox\Thermal\20250624 SmartWheatBox M4T 20m Thermal 85 80;P:\PheNo\SmartWheat\2_1_pix4d\SmartWheatBox\Thermal\20250624 SmartWheatBox M4T 20m Thermal 85 80
212;DJI_202506241146_015_25-SmartWheatBox-RGB-12m-80-85;SmartWheatBox;SmartWheat - DroughtBOX;RGB;M4T;Christopher;;24-Jun-2025;;;;;;;;;;;;12m;85;80;;M4T;20250624 SmartWheatBox M4T 12m RGB 85 80;P:\PheNo\SmartWheat\1_flights\SmartWheatBox\RGB\;P:\PheNo\SmartWheat\1_flights\SmartWheatBox\RGB\20250624 SmartWheatBox M4T 12m RGB 85 80;P:\PheNo\SmartWheat\2_1_pix4d\SmartWheatBox\RGB\20250624 SmartWheatBox M4T 12m RGB 85 80
213;DJI_202506241219_018_25-SmartWheatGram-Thermal-20m-75-70;SmartWheatGram;SmartWheat - Graminor;Thermal;M4T;Christopher;new+extra;24-Jun-2025;;;;Uneven clouds;;;;;;;;50m;75;70;;M4T;20250624 SmartWheatGram M4T 50m Thermal 75 70;P:\PheNo\SmartWheat\1_flights\SmartWheatGram\Thermal\;P:\PheNo\SmartWheat\1_flights\SmartWheatGram\Thermal\20250624 SmartWheatGram M4T 50m Thermal 75 70;P:\PheNo\SmartWheat\2_1_pix4d\SmartWheatGram\Thermal\20250624 SmartWheatGram M4T 50m Thermal 75 70
214;DJI_202506241219_019_25-ProBarVoll-Oblique-20m-75-70;ProBarVoll;ProteinBar - Vollebekk;3D;M4T;Christopher;;24-Jun-2025;;;;;;;;;;;;20m;75;70;;M4T;20250624 ProBarVoll M4T 20m 3D 75 70;P:\PheNo\ProteinBar\1_flights\ProBarVoll\3D\;P:\PheNo\ProteinBar\1_flights\ProBarVoll\3D\20250624 ProBarVoll M4T 20m 3D 75 70;P:\PheNo\ProteinBar\2_1_pix4d\ProBarVoll\3D\20250624 ProBarVoll M4T 20m 3D 75 70
215;DJI_202506241219_020_25-RobOat-20m-Oblique-80-85;RobOat;RobOat;3D;M4T;Christopher;;24-Jun-2025;;;;;;;;;;;;20m;80;85;;M4T;20250624 RobOat M4T 20m 3D 80 85;P:\PheNo\RobOat\1_flights\RobOat\3D\;P:\PheNo\RobOat\1_flights\RobOat\3D\20250624 RobOat M4T 20m 3D 80 85;P:\PheNo\RobOat\2_1_pix4d\RobOat\3D\20250624 RobOat M4T 20m 3D 80 85
216;DJI_202506241032_005_25-Soldeling-MS-30m-80-85;Soldeling;Soldeling i Landbruk;MS;M3M-2;Kristoffer;old;24-Jun-2025;;;;Uneven clouds;;;;;;;;30m;80;85;;M3M-2;20250624 Soldeling M3M-2 30m MS 80 85;P:\PheNo\Soldeling\1_flights\Soldeling\MS\;P:\PheNo\Soldeling\1_flights\Soldeling\MS\20250624 Soldeling M3M-2 30m MS 80 85;P:\PheNo\Soldeling\2_1_pix4d\Soldeling\MS\20250624 Soldeling M3M-2 30m MS 80 85
217;DJI_202506241219_021_25-RobOat-30m-Thermal-80-85;RobOat;RobOat;Thermal;M4T;Christopher;new+extra;24-Jun-2025;;;;Uneven clouds;;;;;;;;30m;80;85;;M4T;20250624 RobOat M4T 30m Thermal 80 85;P:\PheNo\RobOat\1_flights\RobOat\Thermal\;P:\PheNo\RobOat\1_flights\RobOat\Thermal\20250624 RobOat M4T 30m Thermal 80 85;P:\PheNo\RobOat\2_1_pix4d\RobOat\Thermal\20250624 RobOat M4T 30m Thermal 80 85
218;DJI_202506240954_002_25-DLTFarming-MS-20m-85-80;RyeGrass;DLT-Farming;MS;M3M-1;Ivar;new+extra;24-Jun-2025;;;;Uneven clouds;;;;;;;;20m;85;80;;M3M-1;20250624 RyeGrass M3M-1 20m MS 85 80;P:\PheNo\DLT-Farming\1_flights\RyeGrass\MS\;P:\PheNo\DLT-Farming\1_flights\RyeGrass\MS\20250624 RyeGrass M3M-1 20m MS 85 80;P:\PheNo\DLT-Farming\2_1_pix4d\RyeGrass\MS\20250624 RyeGrass M3M-1 20m MS 85 80
219;DJI_202506240954_003_25-ProBarVoll-MS-20m-80-80;ProBarVoll;ProteinBar - Vollebekk;MS;M3M_1;Ivar;new+extra;24-Jun-2025;;;;Uneven clouds;;;;;;;;20m;80;80;;M3M_1;20250624 ProBarVoll M3M_1 20m MS 80 80;P:\PheNo\ProteinBar\1_flights\ProBarVoll\MS\;P:\PheNo\ProteinBar\1_flights\ProBarVoll\MS\20250624 ProBarVoll M3M_1 20m MS 80 80;P:\PheNo\ProteinBar\2_1_pix4d\ProBarVoll\MS\20250624 ProBarVoll M3M_1 20m MS 80 80
220;DJI_202506241146_006_25-SmartWheatGram-MS-30m-80-80;SmartWheatGram;SmartWheat - Graminor;MS;M3M_1;Ivar;new+extra;24-Jun-2025;;;;Uneven clouds;;;;;;;;30m;80;80;;M3M_1;20250624 SmartWheatGram M3M_1 30m MS 80 80;P:\PheNo\SmartWheat\1_flights\SmartWheatGram\MS\;P:\PheNo\SmartWheat\1_flights\SmartWheatGram\MS\20250624 SmartWheatGram M3M_1 30m MS 80 80;P:\PheNo\SmartWheat\2_1_pix4d\SmartWheatGram\MS\20250624 SmartWheatGram M3M_1 30m MS 80 80
221;DJI_202506241146_007_25-SmartWheatBox-MS-20m-85-80;SmartWheatBox;SmartWheat - DroughtBOX;MS;M3M_1;Ivar;new+extra;24-Jun-2025;;;;Uneven clouds;;;;;;;;20m;85;80;;M3M_1;20250624 SmartWheatBox M3M_1 20m MS 85 80;P:\PheNo\SmartWheat\1_flights\SmartWheatBox\MS\;P:\PheNo\SmartWheat\1_flights\SmartWheatBox\MS\20250624 SmartWheatBox M3M_1 20m MS 85 80;P:\PheNo\SmartWheat\2_1_pix4d\SmartWheatBox\MS\20250624 SmartWheatBox M3M_1 20m MS 85 80
222;DJI_202506241256_025_25-DiversityOats-Oblique-20m-75-70;DiversityOats;DiversityOats;3D;M4T;Christopher;;24-Jun-2025;;;;;;;;;;;;20m;75;70;;M4T;20250624 DiversityOats M4T 20m 3D 75 70;P:\PheNo\DiversityOats\1_flights\DiversityOats\3D\;P:\PheNo\DiversityOats\1_flights\DiversityOats\3D\20250624 DiversityOats M4T 20m 3D 75 70;P:\PheNo\DiversityOats\2_1_pix4d\DiversityOats\3D\20250624 DiversityOats M4T 20m 3D 75 70
223;DJI_202506241209_009_25-RobOat-12m-MS-85-80;RobOat;RobOat;MS;M3M_1;Ivar;new+extra;24-Jun-2025;;;;Uneven clouds;;;;;;;;12m;85;80;;M3M_1;20250624 RobOat M3M_1 12m MS 85 80;P:\PheNo\RobOat\1_flights\RobOat\MS\;P:\PheNo\RobOat\1_flights\RobOat\MS\20250624 RobOat M3M_1 12m MS 85 80;P:\PheNo\RobOat\2_1_pix4d\RobOat\MS\20250624 RobOat M3M_1 12m MS 85 80
224;DJI_202506240955_002_25-Søråsjordet-MS-30m-80-80;ProBarSørås;ProteinBar - Søråsjordet;MS;M3M-2;Kristoffer;Old;24-Jun-2025;;;;Uneven clouds;;;;;;;;30m;80;80;;M3M-2;20250624 ProBarSørås M3M-2 30m MS 80 80;P:\PheNo\ProteinBar\1_flights\ProBarSørås\MS\;P:\PheNo\ProteinBar\1_flights\ProBarSørås\MS\20250624 ProBarSørås M3M-2 30m MS 80 80;P:\PheNo\ProteinBar\2_1_pix4d\ProBarSørås\MS\20250624 ProBarSørås M3M-2 30m MS 80 80
225;;;;;;;;;;;;;;;;;;;;;;;;;;;;
226;;;;;;;;;;;;;;;;;;;;;;;;;;;;
227;;;;;;;;;;;;;;;;;;;;;;;;;;;;
228;DJI_202506241044_007_25-Pilot-30m-MS-70-75;ProBarPilot;Proteinbar - Pilot;MS;M3M-2;Kristoffer;Old;24-Jun-2025;;;;Uneven clouds;;;;;;;;30m;70;75;;M3M-2;20250624 ProBarPilot M3M-2 30m MS 70 75;P:\PheNo\ProteinBar\1_flights\ProBarPilot\MS\;P:\PheNo\ProteinBar\1_flights\ProBarPilot\MS\20250624 ProBarPilot M3M-2 30m MS 70 75;P:\PheNo\ProteinBar\2_1_pix4d\ProBarPilot\MS\20250624 ProBarPilot M3M-2 30m MS 70 75
229;DJI_202506241103_009_25-E166-MS-30m-85-80;ProBarE166;Proteinbar - E166;MS;M3M-2;Kristoffer ;Old;24-Jun-2025;;;;Uneven clouds;;;;;;;;30m;85;80;;M3M-2;20250624 ProBarE166 M3M-2 30m MS 85 80;P:\PheNo\ProteinBar\1_flights\ProBarE166\MS\;P:\PheNo\ProteinBar\1_flights\ProBarE166\MS\20250624 ProBarE166 M3M-2 30m MS 85 80;P:\PheNo\ProteinBar\2_1_pix4d\ProBarE166\MS\20250624 ProBarE166 M3M-2 30m MS 85 80
230;DJI_202506241103_010_25-E166-Oblique-20m-85-80;ProBarE166;Proteinbar - E166;3D;M4T;Kristoffer ;Old;24-Jun-2025;;;;Uneven clouds;;;;;;;;20m;85;80;;M4T;20250624 ProBarE166 M4T 20m 3D 85 80;P:\PheNo\ProteinBar\1_flights\ProBarE166\3D\;P:\PheNo\ProteinBar\1_flights\ProBarE166\3D\20250624 ProBarE166 M4T 20m 3D 85 80;P:\PheNo\ProteinBar\2_1_pix4d\ProBarE166\3D\20250624 ProBarE166 M4T 20m 3D 85 80
231;DJI_202506241151_013_25-G2BOatFrontiers-MS-20m-85-80;G2BOatFrontiers;Gene2Bread;MS;M3M-2;Kristoffer;Old;24-Jun-2025;;;;Uneven clouds;;;;;;;;20m;85;80;;M3M-2;20250624 G2BOatFrontiers M3M-2 20m MS 85 80;P:\PheNo\Gene2Bread\1_flights\G2BOatFrontiers\MS\;P:\PheNo\Gene2Bread\1_flights\G2BOatFrontiers\MS\20250624 G2BOatFrontiers M3M-2 20m MS 85 80;P:\PheNo\Gene2Bread\2_1_pix4d\G2BOatFrontiers\MS\20250624 G2BOatFrontiers M3M-2 20m MS 85 80
232;DJI_202506241151_015_25-DiversityOats-MS-30m-85-80;DiversityOats;DiversityOats;MS;M3M-2;Kristoffer;Old;24-Jun-2025;;;;Uneven clouds;;;;;;;;30m;85;80;;M3M-2;20250624 DiversityOats M3M-2 30m MS 85 80;P:\PheNo\DiversityOats\1_flights\DiversityOats\MS\;P:\PheNo\DiversityOats\1_flights\DiversityOats\MS\20250624 DiversityOats M3M-2 30m MS 85 80;P:\PheNo\DiversityOats\2_1_pix4d\DiversityOats\MS\20250624 DiversityOats M3M-2 30m MS 85 80
233;DJI_202506251219_002_25-RobOat-30m-Thermal-80-85;RobOat;RobOat;Thermal;M4T;Christopher;new+extra;25-Jun-2025;;;;;;;;;;;;30m;80;85;;M4T;20250625 RobOat M4T 30m Thermal 80 85;P:\PheNo\RobOat\1_flights\RobOat\Thermal\;P:\PheNo\RobOat\1_flights\RobOat\Thermal\20250625 RobOat M4T 30m Thermal 80 85;P:\PheNo\RobOat\2_1_pix4d\RobOat\Thermal\20250625 RobOat M4T 30m Thermal 80 85
234;DJI_202506251219_004_25-RobOat-20m-Oblique-80-85;RobOat;RobOat;3D;M4T;Christopher;;25-Jun-2025;;;;;;;;;;;;20m;80;85;;M4T;20250625 RobOat M4T 20m 3D 80 85;P:\PheNo\RobOat\1_flights\RobOat\3D\;P:\PheNo\RobOat\1_flights\RobOat\3D\20250625 RobOat M4T 20m 3D 80 85;P:\PheNo\RobOat\2_1_pix4d\RobOat\3D\20250625 RobOat M4T 20m 3D 80 85
235;DJI_202506251249_006_25-G2BOatFrontiers-Oblique-20m-75-70;G2BOatFrontiers;Gene2Bread;3D;M4T;Christopher;;25-Jun-2025;;;;;;;;;;;;20m;75;70;;M4T;20250625 G2BOatFrontiers M4T 20m 3D 75 70;P:\PheNo\Gene2Bread\1_flights\G2BOatFrontiers\3D\;P:\PheNo\Gene2Bread\1_flights\G2BOatFrontiers\3D\20250625 G2BOatFrontiers M4T 20m 3D 75 70;P:\PheNo\Gene2Bread\2_1_pix4d\G2BOatFrontiers\3D\20250625 G2BOatFrontiers M4T 20m 3D 75 70
236;DJI_202506251202_002_25-RobOat-12m-MS-85-80;RobOat;RobOat;MS;M3M-2;Christopher;new+extra;25-Jun-2025;;;;;;;;;;;;12m;85;80;;M3M-2;20250625 RobOat M3M-2 12m MS 85 80;P:\PheNo\RobOat\1_flights\RobOat\MS\;P:\PheNo\RobOat\1_flights\RobOat\MS\20250625 RobOat M3M-2 12m MS 85 80;P:\PheNo\RobOat\2_1_pix4d\RobOat\MS\20250625 RobOat M3M-2 12m MS 85 80
237;DJI_202506261038_003_25-RobOat-30m-Thermal-80-85;RobOat;RobOat;Thermal;M4T;Ludvik;new;26-Jun-2025;10:58;11:01;;Overcast;;;;;;;;30m;80;85;6,533333333;M4T;20250626 RobOat M4T 30m Thermal 80 85;P:\PheNo\RobOat\1_flights\RobOat\Thermal\;P:\PheNo\RobOat\1_flights\RobOat\Thermal\20250626 RobOat M4T 30m Thermal 80 85;P:\PheNo\RobOat\2_1_pix4d\RobOat\Thermal\20250626 RobOat M4T 30m Thermal 80 85
238;DJI_202506261038_001_25-RobOat-20m-Oblique-80-85;RobOat;RobOat;3D;M4T;Ludvik;;26-Jun-2025;10:40;10:48;;;;;;;;;;20m;80;85;6,333333333;M4T;20250626 RobOat M4T 20m 3D 80 85;P:\PheNo\RobOat\1_flights\RobOat\3D\;P:\PheNo\RobOat\1_flights\RobOat\3D\20250626 RobOat M4T 20m 3D 80 85;P:\PheNo\RobOat\2_1_pix4d\RobOat\3D\20250626 RobOat M4T 20m 3D 80 85
239;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240;;;;;;;;;;;;;;;;;;;;;;;;;;;;
241;;;;;;;;;;;;;;;;;;;;;;;;;;;;
242;;;;;;;;;;;;;;;;;;;;;;;;;;;;
243;DJI_202506260914_002_25-SmartWheatGram-MS-30m-80-80;SmartWheatGram;SmartWheat - Graminor;MS;M3M-2;Kristoffer;Old;26-Jun-2025;09:17;09:28;;Cloudy and windy;;;;;;;;30m;80;80;6,77;M3M-2;20250626 SmartWheatGram M3M-2 30m MS 80 80;P:\PheNo\SmartWheat\1_flights\SmartWheatGram\MS\;P:\PheNo\SmartWheat\1_flights\SmartWheatGram\MS\20250626 SmartWheatGram M3M-2 30m MS 80 80;P:\PheNo\SmartWheat\2_1_pix4d\SmartWheatGram\MS\20250626 SmartWheatGram M3M-2 30m MS 80 80
244;DJI_202506260914_003_25-ProBarVoll-MS-20m-80-80;ProBarVoll;ProteinBar - Vollebekk;MS;M3M-2;Kristoffer;Old;26-Jun-2025;09:30;09:38;;Cloudy and windy;;;;;;;;20m;80;80;6,95;M3M-2;20250626 ProBarVoll M3M-2 20m MS 80 80;P:\PheNo\ProteinBar\1_flights\ProBarVoll\MS\;P:\PheNo\ProteinBar\1_flights\ProBarVoll\MS\20250626 ProBarVoll M3M-2 20m MS 80 80;P:\PheNo\ProteinBar\2_1_pix4d\ProBarVoll\MS\20250626 ProBarVoll M3M-2 20m MS 80 80
245;DJI_202506260940_006_25-SmartWheatBox-MS-20m-85-80;SmartWheatBox;SmartWheat - DroughtBOX;MS;M3M-2;Kristoffer;Old;26-Jun-2025;09:43;09:47;;Cloudy and windy;;;;;;;;20m;85;80;4,03;M3M-2;20250626 SmartWheatBox M3M-2 20m MS 85 80;P:\PheNo\SmartWheat\1_flights\SmartWheatBox\MS\;P:\PheNo\SmartWheat\1_flights\SmartWheatBox\MS\20250626 SmartWheatBox M3M-2 20m MS 85 80;P:\PheNo\SmartWheat\2_1_pix4d\SmartWheatBox\MS\20250626 SmartWheatBox M3M-2 20m MS 85 80
246;DJI_202506260940_008_25-DLTFarming-MS-20m-85-80;RyeGrass;DLT-Farming;MS;M3M-2;Kristoffer;Old;26-Jun-2025;09:48;09:59;;Cloudy and windy;;;;;;;;20m;85;80;7,13;M3M-2;20250626 RyeGrass M3M-2 20m MS 85 80;P:\PheNo\DLT-Farming\1_flights\RyeGrass\MS\;P:\PheNo\DLT-Farming\1_flights\RyeGrass\MS\20250626 RyeGrass M3M-2 20m MS 85 80;P:\PheNo\DLT-Farming\2_1_pix4d\RyeGrass\MS\20250626 RyeGrass M3M-2 20m MS 85 80
247;DJI_202506260940_010_25-RobOat-12m-MS-85-80;RobOat;RobOat;MS;M3M-2;Kristoffer;Old;26-Jun-2025;10:00;10:13;;Changed battery, so two flights. Cloudy and windy;;;;;;;;12m;85;80;6,45;M3M-2;20250626 RobOat M3M-2 12m MS 85 80;P:\PheNo\RobOat\1_flights\RobOat\MS\;P:\PheNo\RobOat\1_flights\RobOat\MS\20250626 RobOat M3M-2 12m MS 85 80;P:\PheNo\RobOat\2_1_pix4d\RobOat\MS\20250626 RobOat M3M-2 12m MS 85 80
248;;;;;;;;;;;;;;;;;;;;;;;;;;;;
249;DJI_202506261030_014_25-DiversityOats-MS-30m-85-80;DiversityOats;DiversityOats;MS;M3M-2;Kristoffer;Old;26-Jun-2025;10:33;10:44;;Cloudy and windy;;;;;;;;30m;85;80;6,5;M3M-2;20250626 DiversityOats M3M-2 30m MS 85 80;P:\PheNo\DiversityOats\1_flights\DiversityOats\MS\;P:\PheNo\DiversityOats\1_flights\DiversityOats\MS\20250626 DiversityOats M3M-2 30m MS 85 80;P:\PheNo\DiversityOats\2_1_pix4d\DiversityOats\MS\20250626 DiversityOats M3M-2 30m MS 85 80
250;DJI_202506261059_018_25-G2BOatFrontiers-MS-20m-85-80;G2BOatFrontiers;Gene2Bread;MS;M3M-2;Kristoffer;Old;26-Jun-2025;11:02;11:11;;Cloudy and windy;;;;;;;;20m;85;80;6,77;M3M-2;20250626 G2BOatFrontiers M3M-2 20m MS 85 80;P:\PheNo\Gene2Bread\1_flights\G2BOatFrontiers\MS\;P:\PheNo\Gene2Bread\1_flights\G2BOatFrontiers\MS\20250626 G2BOatFrontiers M3M-2 20m MS 85 80;P:\PheNo\Gene2Bread\2_1_pix4d\G2BOatFrontiers\MS\20250626 G2BOatFrontiers M3M-2 20m MS 85 80
251;DJI_202506260915_002_25-Soldeling-MS-30m-80-85;Soldeling;Soldeling i Landbruk;MS;M3M-1;Ivar;New;26-Jun-2025;09:17;09:23;;Cloudy;;;;;;;;30m;80;85;6,2;M3M-1;20250626 Soldeling M3M-1 30m MS 80 85;P:\PheNo\Soldeling\1_flights\Soldeling\MS\;P:\PheNo\Soldeling\1_flights\Soldeling\MS\20250626 Soldeling M3M-1 30m MS 80 85;P:\PheNo\Soldeling\2_1_pix4d\Soldeling\MS\20250626 Soldeling M3M-1 30m MS 80 85
